index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
2167;1.90179529282e-05;0.0205561900697;villages_01.shp;007;Taraf Manjali (OG);00030;KISHUNPUR;01;001962;;547753;villages_01.shp;1;JK;Jammu & Kashmir
2168;1.45988722316e-05;0.0198435887348;villages_01.shp;007;Taraf Manjali (OG);00030;BASHISHTNAGAR;01;001962;;547754;villages_01.shp;1;JK;Jammu & Kashmir
2169;1.79606885352e-06;0.00682315586598;villages_01.shp;007;Taraf Manjali (OG);00030;ASMANPUR;01;001962;;547755;villages_01.shp;1;JK;Jammu & Kashmir
2170;3.26960217587e-05;0.0313521882578;villages_01.shp;007;Taraf Manjali (OG);00030;ALAKHDIARA;01;001962;;547756;villages_01.shp;1;JK;Jammu & Kashmir
2171;0.000233560458226;0.111713172077;villages_01.shp;007;Taraf Manjali (OG);00030;UNSURVEYED FROM 437 TO 0164420;01;001962;;547757;villages_01.shp;1;JK;Jammu & Kashmir
2172;0.00011813491834;0.0722458479414;villages_01.shp;007;Taraf Manjali (OG);00030;CHAN CHOURA;01;001962;;547758;villages_01.shp;1;JK;Jammu & Kashmir
2173;4.91450794108e-05;0.0289488078889;villages_01.shp;007;Taraf Manjali (OG);00030;JAMAHATH;01;001962;;547759;villages_01.shp;1;JK;Jammu & Kashmir
2174;1.76893107402e-05;0.0175871166361;villages_01.shp;007;Taraf Manjali (OG);00030;HARBANSPUR;01;001962;;547760;villages_01.shp;1;JK;Jammu & Kashmir
2175;3.39215431381e-05;0.027065546329;villages_01.shp;007;Taraf Manjali (OG);00030;TELARI;01;001962;;547761;villages_01.shp;1;JK;Jammu & Kashmir
2176;2.77248388844e-05;0.0235759759663;villages_01.shp;007;Taraf Manjali (OG);00030;PHULWARI;01;001962;;547762;villages_01.shp;1;JK;Jammu & Kashmir
2177;3.24719266675e-05;0.0229610336402;villages_01.shp;007;Taraf Manjali (OG);00030;KHALSAPUR;01;001962;;547763;villages_01.shp;1;JK;Jammu & Kashmir
