index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
4864;0.000125627853694;0.0472351212973;villages_06.shp;071;Jafarpur Jafri (185);00362;GULAPUR;06;058017;;492201;villages_06.shp;6;HR;Haryana
4865;0.000102463622355;0.044197755269;villages_06.shp;071;Pammu Wala (184);00362;KANDIAWALA;06;058019;;492202;villages_06.shp;6;HR;Haryana
4866;5.13049808288e-05;0.0324829205631;villages_06.shp;071;Nathanpur (43);00362;PIRWALA;06;058045;;492203;villages_06.shp;6;HR;Haryana
4867;9.79784021438e-05;0.0461512441072;villages_06.shp;071;Peerwali (180);00362;CHANCHAK;06;058023;;492204;villages_06.shp;6;HR;Haryana
4868;7.92795757525e-05;0.0382300692873;villages_06.shp;071;Sangauli (178);00362;NANHARI;06;058021;;492205;villages_06.shp;6;HR;Haryana
4869;0.00041248145643;0.0842347764399;villages_06.shp;071;Bhagwanpur (12);00361;POTLI;06;057798;;492206;villages_06.shp;6;HR;Haryana
4870;0.000388430980418;0.0869752211024;villages_06.shp;071;Kandrauli (19);00361;THASKA KHADAR;06;057815;;492207;villages_06.shp;6;HR;Haryana
4871;0.000230816802022;0.0655374664254;villages_06.shp;071;Bhagwangarh (11);00361;RAPRI;06;057800;;492208;villages_06.shp;6;HR;Haryana
4872;0.000355853925458;0.0940240699342;villages_06.shp;071;Fatehgarh (14);00361;RAJHERI;06;057813;;492209;villages_06.shp;6;HR;Haryana
4873;0.000304699473392;0.0752607546031;villages_06.shp;071;Milak Sukhi (373);00361;MANDHAR;06;057654;;492210;villages_06.shp;6;HR;Haryana
4874;0.000316170958931;0.0829430222983;villages_06.shp;071;Sandhala (24);00361;SANDHALI;06;057818;;492211;villages_06.shp;6;HR;Haryana
4875;7.91676775048e-05;0.0478526399986;villages_06.shp;071;Marrupur (39);00361;UNHERI;06;057835;;492212;villages_06.shp;6;HR;Haryana
4876;0.00012471150153;0.0491362720467;villages_06.shp;071;Khajuri (159);00361;MARUPUR;06;057836;;492213;villages_06.shp;6;HR;Haryana
4877;0.000381380786621;0.0988607847374;villages_06.shp;071;Sukhpura (156);00361;KHANDWA;06;057871;;492214;villages_06.shp;6;HR;Haryana
4878;0.000252571848252;0.0732426109371;villages_06.shp;071;Daulatpur (144);00361;TIGRI;06;057858;;492215;villages_06.shp;6;HR;Haryana
4879;0.000184354340133;0.0585256343546;villages_06.shp;071;Sabapur (121);00361;SABIPUR;06;057931;;492216;villages_06.shp;6;HR;Haryana
4880;0.000293658728712;0.107487588176;villages_06.shp;071;Fatehgarh (107);00361;FATEHGARH;06;057955;;492217;villages_06.shp;6;HR;Haryana
4881;0.000116577952853;0.0537868891229;villages_06.shp;071;Chintpur (225);00362;CHANDPUR;06;058099;;492218;villages_06.shp;6;HR;Haryana
4882;0.000295906216188;0.09270192687;villages_06.shp;071;Marwa Kalan (283);00362;BARA MARWA;06;058127;;492219;villages_06.shp;6;HR;Haryana
4883;0.000747675126397;0.156447349292;villages_06.shp;071;Bilaspur (CT);00362;BILAAPUR;06;058146;;492220;villages_06.shp;6;HR;Haryana
4884;6.45045588555e-05;0.0419822448574;villages_06.shp;071;Malak Raipur (58);00362;SANAUR;06;058126;;492221;villages_06.shp;6;HR;Haryana
4885;0.000166723315429;0.0679580983882;villages_06.shp;071;Ramgarh Alias Arjun Majra (186);00363;RAMGARH;06;058253;;492222;villages_06.shp;6;HR;Haryana
4886;6.06894031899e-05;0.0344330813892;villages_06.shp;071;Faquir Majra (56);00362;GURUDWARA;06;058112;;492223;villages_06.shp;6;HR;Haryana
4887;0.000128076370125;0.0612351475378;villages_06.shp;071;Jamiatgarh (55);00362;JAMAITGARH;06;058114;;492224;villages_06.shp;6;HR;Haryana
